,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
129,6967,66,4168,"i need two bib-like sections: a ""references"" giving works explicitly cited in my text, and a ""bibliography"" (or ""further reading""  has_external_tag  you prefer) giving everything from my bibfile that didn't already appear in ""references"". the first is of course completely standard, but the second... i'm stumped. further loose constraints: i'm somewhat committed to  has_external_tag  and the  has_external_tag -apa style. but i'll happily accept an answer not related to them  has_external_tag  there's any chance i can adapt it.","How to split bibliography into ""works cited"" and ""works not cited""?",1,2,6977.0,2423.0,2010-12-12 16:22:19,<biblatex><subdividing>,,1,533
130,7032,68,31103,"i'm trying to make some good-looking numbers in a circle, using the simple command: \textcircled{1} however, the circle is misaligned vertically with the number, and look a bit sloppy: any suggestions how can i adjust the vertical alignment so that the numbers look more centered w.r.t to the  has_external_tag ? or,  has_external_tag  that's not an option, what other ways to achieve the same results are possible? i will use those only for numbers, and in very few places, so manual adjustment per glyph is an option. i'm using pdflatex with computer modern,  has_external_tag  that matters.",Good way to make \textcircled numbers?,10,5,8473.0,711.0,2010-12-13 09:25:54,<tikz-pgf><symbols><circles>,,1,755
131,7453,133,5648,i see that the  has_external_tag  in many  has_external_tag  and  has_external_tag  contains percent signs % at the end of (many) lines. what are they used for? do they affect the  has_external_tag  of those lines?,What is the use of percent signs (%) at the end of lines?,4,1,7459.0,1371.0,2010-12-20 14:30:02,<macros><symbols><sourcecode><syntax><comments>,,1,194
132,7742,72,7739,"to make a professional book layout, many people suggest to use either  has_external_tag  or  has_external_tag . let me know the strengths and weaknesses of each please.",What are the strengths and weaknesses of KOMA-Script and memoir?,5,6,,2099.0,2010-12-25 19:39:19,<koma-script><memoir>,,1,248
133,7953,51,17748,"i'm  has_external_tag  one pretty simple latex file with few dozen of  has_external_tag . now, i can compile part by part, but am unable to compile it all at once. i really need good precision for all those  has_external_tag s (noise  has_external_tag s) and would like to avoid decimating  has_external_tag  more. when i run compile, i get this error message: [...] tex capacity exceeded, sorry [main  has_external_tag   has_external_tag =3000000]. is there a way to avoid this message somehow? how am i supposed to use  has_external_tag   has_external_tag  i can't  has_external_tag  couple dozen of figures with it without having tex overloaded? how to expand tex  has_external_tag   has_external_tag , please?","How to expand TeX's ""main memory size""? (pgfplots memory overload)",5,0,7965.0,,2010-12-30 03:58:31,<graphics><tex-core><pgfplots>,,1,705
134,8308,56,77156,"a few years back, i used to use latex for writing reports and such, and i really liked the look of them. however, nowadays i am forced to use ms word to  has_external_tag  my reports, but that does not hinder me from playing around with the document layout. when i see a document typeset using latex, i can often immediately spot it, i'm assuming that is because there is a nice default document template. what types of setting in ms word 2007/2010 ( has_external_tag ,  has_external_tag , letter  has_external_tag  etc.) would allow my documents to look similar to default latex documents?",Make MS Word document look like it has been typeset in LaTeX,12,9,,2788.0,2011-01-05 09:54:24,<formatting><typography><msword><word-to-latex>,,1,604
135,8351,263,35369,many tex “hacks” begin with \makeatletter and end with \makeatother. what do these commands do?,What do \makeatletter and \makeatother do?,1,6,8353.0,83.0,2011-01-05 20:29:53,<macros><catcodes>,,1,133
136,8411,65,10966,"i've been reading about  has_external_tag  more and more on here. what is the d has_external_tag ference between it and  has_external_tag ? why should i switch to  has_external_tag ? seeing the  has_external_tag  doesn't seem too mature (or accessible - i couldn't find any introduction without downloading the whole package), i thought i would ask here. i am currently using latex and i compile my documents with pdflatex,  has_external_tag  that makes any d has_external_tag ference.",What is the difference between bibtex and biblatex?,1,2,8416.0,10.0,2011-01-06 18:54:00,<bibliographies><bibtex><biblatex>,,1,445
137,8413,55,38391,i thought that  has_external_tag  package was not possible to use in pdflatex but the user dima claims otherwise. how can i force pdflatex to use  has_external_tag  then?,How to use PSTricks in pdfLaTeX?,3,0,8415.0,749.0,2011-01-06 19:14:28,<pdftex><pstricks>,,1,304
138,8625,118,197690,"i have a problem when a lot of figures are in question. some figures tend to ""fly around"", that is, be a paragraph below, although i placed them before that paragraph. i use  has_external_tag : \begin{figure}[ht] \begin{center} \advance\leftskip-3cm \advance\rightskip-3cm \includegraphics[keepaspectratio=true,scale=0.6]{slike/visina8} \caption{} \label{visina8} \end{center}\end{figure} to place my figures. how can i tell latex i really want the figure in that specific place, no matter how much whitespace will be left? also, for the same reason i believe, \newpage doesn't work :( i put it before a \subsection, but it remains on current page...",Force figure placement in text,2,3,8633.0,2755.0,2011-01-10 10:54:41,<floats><positioning><captions>,,1,773
139,8791,75,12015,"usually i don't mind about latex's compilation speed, because a paper of less than 20 pages is compiled rather fast. however, i am working on a large document - a  has_external_tag  with more than 80 pages. compilation  has_external_tag  are starting to slow me down. i saw the couple of  has_external_tag  here on this topic, but most of my  has_external_tag  are external and i don't use tikz. in a matter of fact, i'm not sure what's slowing the compilation down, other than the amount of text and required layout. what's your best speeding-tex-up trick, other than externalizing  has_external_tag  and pre-compiling the  has_external_tag ? how can i know what's slowing tex down?",Speeding up LaTeX compilation,11,2,8793.0,1527.0,2011-01-12 10:01:06,<compiling><performance>,,1,683
140,8936,57,106485,i have a long equation but long enough to occupy two lines. i want to break it to improve readability. how can i break it? \begin{equation} f = \{f_{x} \in f_{ has_external_tag } : (|s| > | has_external_tag |) \cap (minpixels < |s| < maxpixels) \cap (|s_{conected}| > |s| - \epsilon) \} \end{equation} i wan to break it in 3 lines after \cap. but \\ or \n didn't work,How to break a long equation?,4,0,8938.0,2786.0,2011-01-14 11:01:54,<equations><line-breaking>,,1,481
141,9116,75,3652,"i am fed up with the poor quality of the pictures in the papers written by my graduate students and am trying to convince them to use tikz. i know of three ways to begin  has_external_tag  tikz: the tikz & pgf manual, but there is no way to convince them to read it — it is just too long. tikz pour l'impatient. at 189 pages, it is still above their threshold for manuals, and it is in  has_external_tag , which most of them do not read comfortably. a very  has_external_tag  introduction to tikz (24 pages, including  has_external_tag ), which i wrote hoping it would be short and direct enough? it is aimed at economists and tries to present the smallest possible number of techniques one would need to be functional. this leads me to three questions: are there other  has_external_tag  of which i am not aware? can you see any forgotten indispensable features of tikz in my document? what are the best ways to make manuals and guides visible to people for whom they would be useful?",What is the minimum one needs to know to use TikZ?,6,7,,1979.0,2011-01-17 06:12:50,<tikz-pgf><documentation><learning>,,1,1284
